Age,Income_Level,Occupation,Mobile_App_Usage,Fintech_Disruption,Compliance_Costs,Regulatory_Risks,Regulatory_Changes,Service_Quality,Market_Share,Brand_Reputation,Cost_Income_Ratio,Credit_Risk,Capital_Adequacy,Strategic_Alliances
19,53178.05169,nan,0.487745519,0.19915533,394155.9366,-76418.67866,0,0.760108031,0.095494075,0.471528484,0.572354875,0.436585655,0.191690193,0.111432333
44,43704.83452,Engineer,0.508249718,-0.08320613,250193.8983,87617.39317,1,-0.299705594,0.167272523,-0.254899615,0.555530887,0.471095212,0.065615769,-0.18019119
59,51948.52821,Unemployed,0.701766147,-0.055011528,520045.9631,-70943.11573,0,0.525307463,0.206579648,-0.648460011,0.623847016,0.31096582,0.001255248,1.698688154
19,48413.25556,Unemployed,0.627149531,-0.014702542,560890.5356,64459.54324,,-1.74637248,0.228585295,0.231362324,0.658792827,0.42136639,0.071036101,-0.414546114
43,49583.78507,Unemployed,0.655147628,0.084073448,526206.6809,-38245.23977,,-0.384325227,0.126855803,1.376885886,0.709331338,0.462778149,0.06211475,-0.808319539
34,55560.56648,nan,0.634058922,0.020780251,305043.8282,-197596.33,0,-0.501851589,0.221572998,0.76280869,0.675604778,0.431103524,0.01649109,0.404089614
57,44581.00876,Unemployed,0.639069592,-0.129262535,464915.057,-57031.40678,0,1.531326802,0.171411155,-0.632468416,0.550262585,0.465744548,0.079127552,0.419565316
50,56388.91046,Teacher,0.467352787,-0.053216856,278165.224,-117910.8214,1,0.337087293,0.107246067,-0.991772646,0.681337102,0.566872775,0.149549809,-0.586788807
26,65673.07867,Student,0.704731771,-0.060735443,636970.1108,3390.272368,,-1.334454081,0.162465951,-0.692788988,0.609154564,0.579148593,0.070293991,-0.797665369
60,53431.09083,Student,0.716958999,-0.007722105,391394.5418,-119040.7736,0,0.594583805,0.225718857,-1.273742885,0.674525223,0.651135315,0.081199842,1.447070302
71,42179.04315,nan,0.577060926,0.042584366,625540.3609,92597.51007,,0.909783345,0.109335096,0.147409482,0.680236743,0.349209764,0.168525433,-0.432985909
65,43849.81989,Teacher,0.595652305,0.041820576,594586.9644,-9107.586035,,-0.089663922,0.231852592,0.813786179,0.763012575,0.457925485,0.06258645,-1.451873617
56,47517.37099,Doctor,0.44688925,-0.177601175,409940.9647,-17759.59948,1,0.690255929,0.2141689,-0.071339999,0.564540937,0.622757951,0.130946381,0.192869676
46,44051.09703,Doctor,0.651425476,0.106394099,386721.5049,65589.21378,1,-2.495707384,0.187307046,1.719766793,0.54544474,0.325426409,0.014628354,0.894591483
59,40088.1969,Unemployed,0.657205744,0.025256885,535037.0216,96390.69341,1,-2.699322349,0.118240125,1.775414575,0.644716341,0.382377075,0.051692899,-0.190608536
72,51544.07277,Engineer,0.593780898,0.138453205,415567.5963,-2009.875177,0,-1.178669236,0.122252559,0.307735269,0.718251692,0.438426433,0.089328447,0.537127209
43,47788.02668,Doctor,0.712435336,0.044419833,510248.4642,-77120.02995,,0.149039701,0.180075918,0.70193774,0.605806383,0.70443238,0.16045599,-1.047335894
52,51897.20884,Engineer,0.566592277,0.110132296,451717.2409,-177396.9616,0,1.53216377,0.143752999,-0.900457978,0.724771229,0.40254673,0.054372999,0.628259468
67,61863.87412,Student,0.656460593,0.046654531,321884.1586,-68604.9757,0,-1.126427689,0.18331207,-0.360806494,0.669005834,0.608382064,0.053772009,-0.95521547
42,47636.47166,Engineer,0.498033566,0.134622576,276953.1981,-61721.22466,1,-0.853677408,0.245309108,1.272270378,0.579878452,0.497210311,0.113617624,0.305173183
41,38145.79995,Student,0.597644785,0.052225064,522668.4248,10705.7453,,0.088606391,0.186348939,-0.579272617,0.65633355,0.385354598,0.121644325,0.767669489
30,46011.07508,Teacher,0.582564574,-0.009791525,443844.2254,-34514.68811,,-0.492318795,0.184977753,1.487379807,0.556517321,0.779982415,0.048220101,0.098703968
77,57704.25217,Teacher,0.622530792,0.227243472,444691.0183,68793.29721,1,-0.549190769,0.185017361,1.112564102,0.623860007,0.5194648,0.073905213,-1.235447832
75,56767.70271,nan,0.563047307,0.088903712,569586.3839,-61298.32713,,-0.421474837,0.250670097,0.751623961,0.492684086,0.537620232,0.154333041,-1.192078265
24,55186.39648,nan,0.58685274,0.057374442,617344.2277,-5704.116685,1,1.314788492,0.264668494,-1.17269489,0.593184337,0.553450755,0.040999546,1.593121057
74,43752.93277,Unemployed,0.682604717,-0.127630442,472745.5279,118398.7443,0,1.116134289,0.221096686,-0.311986484,0.699968915,0.545695618,0.117073837,-0.768141393
53,57519.02618,Doctor,0.556323576,-0.128830762,465940.1293,34182.5214,0,0.023469322,0.206829576,0.644208839,0.67671469,0.715207336,0.074123326,0.765123974
62,59768.99078,Unemployed,0.43934229,0.029271548,550014.3033,-6003.754169,1,1.654480274,0.211478131,-0.985748075,0.662084175,0.678594385,0.170129071,0.118375885
37,43045.7837,Student,0.77495839,0.01455212,364306.443,-60194.44419,0,0.509028354,0.271397595,-0.190077247,0.628747968,0.406840186,0.129020988,-1.004040861
18,49584.29902,Unemployed,0.738145408,-0.061412257,522315.3055,-63323.13967,0,1.153894135,0.223812638,0.752130949,0.615984605,0.701872491,0.144028145,-0.532757539
25,70204.01964,Engineer,0.47077373,0.01409827,555188.5972,-85061.3253,1,-0.860546573,0.276121945,-0.568172228,0.47329429,0.429986705,0.073120797,1.699833014
63,42601.25724,Student,0.668970781,0.158862693,568023.0208,-54100.68658,0,-0.653677054,0.179045757,-0.846454491,0.579391463,0.532224088,0.141225758,3.489647609
33,32949.13331,nan,0.549702523,0.069540247,306324.7297,75566.58387,,-0.664382291,0.133221549,-1.800774459,0.618261578,0.354848188,0.139923851,-0.317312333
31,63829.04434,Teacher,0.626348722,-0.114100851,423864.473,-22188.82713,0,-0.086722249,0.166547026,-0.386634198,0.48755965,0.603660641,0.125974444,-0.38637824
29,61366.04772,nan,0.629422413,-0.011150883,412173.6747,-134977.3069,1,0.059913237,0.171860153,0.773181513,0.424824408,0.469263876,0.085869537,-1.638295914
68,45430.32676,Doctor,0.57655922,-0.080496648,509988.6954,176816.9293,,0.324177309,0.280226396,-0.872903675,0.712883275,0.385051236,0.108130267,-1.649915392
40,48870.08218,Student,0.521623433,-0.038769992,548074.458,31996.51911,,1.973104868,0.236820687,0.017872106,0.605083853,0.618850101,0.007364523,-0.8572519
32,37750.6495,Student,0.530945895,-0.041361567,649671.0407,-140694.3401,0,0.721278129,0.168127174,-0.224209272,0.620997928,0.643620139,0.187950231,-0.445003483
45,50889.52273,Engineer,0.508380808,-0.047764558,450503.452,-44184.89272,,-0.514791699,0.240420559,-0.666623556,0.655562682,0.647010278,0.06980387,-0.025441815
51,61659.13715,Doctor,0.516817779,-0.125513537,450242.7502,11088.63828,1,-0.003274379,0.193520944,0.837705599,0.501783305,0.347704955,0.083257464,0.690133777
19,44573.95158,Teacher,0.593282171,-0.012765468,614967.2019,170459.2093,,1.504942189,0.281727585,1.642272281,0.559650421,0.657354292,0.034110073,0.220876226
49,58771.01979,Student,0.528424001,-0.056060764,529657.6939,-110811.2458,0,0.781879843,0.183314938,1.004337944,0.75040676,0.469948432,0.133644743,0.70670847
40,54637.23857,Student,0.668205207,-0.292944869,626765.1511,97604.07194,0,1.491782163,0.123055537,-0.695936402,0.55113446,0.705150347,0.126460502,-0.613948859
39,55778.16891,Engineer,0.748724616,0.205297202,528872.8003,139948.6427,,-0.482683264,0.190662447,1.992365664,0.57341447,0.56249537,0.085224185,-0.070792425
68,45156.90819,Unemployed,0.541994676,0.108876965,384288.3381,-62865.43051,1,-0.711661539,0.183342283,1.00140291,0.533051183,0.525133126,-0.016733622,-0.36409991
42,46453.75817,Teacher,0.62394045,-0.037630072,366687.1645,-27751.36189,1,-0.697044701,0.132838668,-0.457357069,0.525914577,0.500852107,0.064422225,-1.266720702
75,31532.27566,nan,0.649968511,0.001881905,344848.7751,-103630.9247,0,-0.401986491,0.229295588,-0.775326382,0.710548135,0.498633708,0.123001135,-1.974011955
79,44333.30587,Doctor,0.647200227,-0.117165435,566205.1835,-20346.11411,0,-1.06328301,0.271235942,1.121039264,0.352331844,0.432048568,0.11257108,-0.669142751
78,61634.85458,Student,0.607595527,0.169572288,618859.6823,-3658.997434,1,0.295193062,0.143875784,0.173769202,0.554298618,0.393193615,0.097689926,-2.480974567
39,40706.67806,Student,0.674268242,0.189728869,684936.2141,65964.99981,,0.312387243,0.24863552,-0.850764849,0.622541014,0.463733803,0.078802617,-1.132876868
75,42196.98346,nan,0.648224895,0.015669373,584310.5332,109018.3471,,1.33877797,0.169668459,-0.148108979,0.76967911,0.619088854,0.021068993,0.545169461
75,56401.89824,Teacher,0.476233758,0.102353064,616283.8578,-74809.60646,,-1.760262501,0.198764072,-0.407196818,0.486477464,0.360337503,0.148193526,0.180162147
39,54027.68292,Unemployed,0.686915606,0.017528678,441998.3667,-196732.5064,,-0.944127556,0.193511389,-0.824059119,0.469432865,0.634066623,0.027993944,0.021404045
66,56898.6325,Student,0.688729084,-0.133672544,384358.4183,-2124.477928,1,0.805580475,0.198764457,1.014586253,0.513989968,0.514338975,0.089787534,1.180526291
69,38367.7946,Teacher,0.52367139,-0.041182337,585007.9332,29353.753,0,0.183473119,0.223654134,0.781724188,0.67017054,0.578147462,0.048255449,-0.728474016
59,75640.57949,nan,0.603793784,0.013192797,541768.0752,24941.76877,0,0.044802456,0.148790868,0.838541478,0.612528546,0.583316049,0.149684484,0.681953881
23,37842.46626,Engineer,0.668332899,-0.045454772,510744.4374,-32667.32475,,1.26385384,0.264665005,0.824670393,0.455736433,0.592834497,0.129101368,-0.807113342
32,51542.47314,Unemployed,0.579068618,-0.021865328,538737.1481,12475.20997,1,-1.009954203,0.225177138,-0.916033745,0.60995576,0.502240159,0.082139885,0.277453258
71,48413.44504,Doctor,0.707297805,-0.009139956,532318.5482,151544.4808,1,-0.728729393,0.241779139,-0.603687272,0.755143777,0.505234312,0.134559208,0.153548554
60,38133.58483,Student,0.836387249,-0.00808785,628381.686,38173.4169,,-0.846511844,0.160996702,1.458657523,0.62644804,0.589409668,0.025413035,0.207519638
77,46297.90577,Teacher,0.521401397,0.005225849,629498.5585,-37336.8425,,-2.012908044,0.144261307,0.108012122,0.616455789,0.395870524,0.096025103,-0.386704541
54,50233.07601,Engineer,0.46189554,-0.106060507,554422.0352,-50019.78171,,0.132817533,0.259135672,-1.470470694,0.622474212,0.380554144,0.047256829,0.319321886
50,43500.26788,Doctor,0.63038186,-0.071701615,584580.2873,-16985.23577,0,-0.522852587,0.142112538,0.216944328,0.641450272,0.453531308,0.151253165,0.397505945
25,59372.23622,Teacher,0.672156251,-0.128458427,551406.2552,163673.9962,,-0.732900808,0.207465262,0.654791262,0.473289844,0.528809052,0.118714476,-1.430652514
70,48383.74255,Teacher,0.576913363,0.097781555,453883.0268,-18330.07095,0,-0.913425126,0.250949792,0.524041437,0.5768076,0.692087115,0.132497151,0.848496069
77,36587.25329,Doctor,0.745326066,-0.210564694,575656.4675,-1979.434452,1,-0.017746692,0.193659902,-0.937869603,0.582024387,0.504798272,0.072337891,-1.235916375
61,35738.74467,Engineer,0.46613942,0.115359034,360550.4931,-48231.35709,1,-0.798539515,0.258503853,1.886721559,0.551653098,0.700015251,0.137240552,-0.877351004
61,56061.65091,nan,0.669291862,0.13863494,605389.1552,109898.3357,0,0.221567528,0.186422085,-1.500594587,0.668612161,0.55154577,0.044150985,0.241969168
22,35132.29217,Engineer,0.539413918,-0.030218059,380547.706,195983.7255,0,0.459180167,0.1361291,0.11089643,0.536600654,0.454653735,0.05132371,0.597913507
56,53164.26073,Unemployed,0.771937791,-0.260313709,528580.3287,45061.30494,0,-0.29457764,0.218708627,1.736552853,0.564003158,0.614706865,0.091242177,0.220031004
21,54446.55186,Student,0.799251535,-0.036131056,415484.6042,8277.290379,0,-0.36246764,0.209914802,0.591657084,0.473982732,0.475713718,0.053263841,0.325560407
23,40046.44636,Doctor,0.523334341,-0.006418416,555338.8983,3678.283317,,0.185491,0.334398812,0.836219569,0.637831056,0.525120945,0.135480244,-1.136687616
62,58907.38084,nan,0.545044286,-0.101059822,496607.4774,-238430.6789,1,-0.02884972,0.152744557,-1.053164149,0.694190296,0.36636287,0.076327187,-0.523674688
49,32822.06376,Doctor,0.685958789,-0.051521839,340524.4042,74515.08643,,1.330159355,0.187407645,0.347046458,0.563897948,0.349133623,0.045967029,-2.050372116
69,52964.58934,Doctor,0.561286935,0.15301952,542069.9631,13416.6416,0,0.318265538,0.163456719,-0.036602663,0.680739041,0.555365553,0.039490905,-0.918785309
47,49591.42066,Engineer,0.595458878,0.066492716,442207.9223,42834.20507,,1.095586,0.192875771,-1.130044169,0.585304322,0.610372895,0.134869666,-1.341618976
64,48810.02024,Student,0.602538842,-0.092456411,588114.6721,-71146.21941,,0.610511002,0.190859878,0.865071489,0.347255063,0.69456675,-0.027203776,0.01332102
52,38221.03357,Unemployed,0.408032684,-0.159759917,500132.5689,-38445.6879,1,-1.31841814,0.156385009,-0.819486739,0.594848467,0.419062756,0.049448057,2.356128963
72,40629.77996,Teacher,0.598616225,-0.032701732,539542.0985,-41102.49365,,-0.558264876,0.22341188,-0.700924632,0.582442879,0.646374412,0.170145239,0.760120809
57,66188.02025,Teacher,0.531027223,-0.021345678,404243.1045,102162.2984,1,-0.048097423,0.189292806,0.432579322,0.61029956,0.63144469,0.082781833,-2.244860267
69,62151.55009,Doctor,0.550687718,0.049619919,441066.7769,-37875.98366,0,0.868444311,0.267274148,-0.143245446,0.625318544,0.450883714,0.13582266,-1.517637405
33,57420.84589,Student,0.7443632,-0.053531671,454136.1364,208266.0322,,1.927812997,0.167572144,0.169288024,0.531607847,0.638808689,0.121374966,-1.298828818
30,59398.48104,nan,0.474349311,0.051149958,585670.248,43086.2419,0,-0.484147131,0.293068654,-0.204499659,0.747131498,0.594421638,0.090456285,-1.75516588
67,58460.13545,Engineer,0.681320519,0.193515404,667737.7088,-127568.266,1,0.055256098,0.2137937,1.413060844,0.593383845,0.614218308,0.017054471,-0.282477711
77,46766.43788,Student,0.572103707,0.081550102,419482.8248,-12854.62933,0,0.799911282,0.263566672,-0.925030647,0.580033633,0.716736038,0.033706496,0.22875558
59,50476.03552,Student,0.572023983,-0.004808851,607684.8145,-65167.51222,0,-0.057827508,0.205772673,-0.46480878,0.674452961,0.610066185,0.032864017,-1.292981352
47,35274.91622,Engineer,0.67903719,-0.018315047,283032.2582,-219438.247,1,1.644096778,0.16096728,0.481171558,0.601853995,0.286310187,0.124102536,-0.223044113
36,49103.04373,Doctor,0.634005129,-0.035667313,380581.0599,159947.094,0,-1.347786975,0.186823954,-0.987917834,0.856584166,0.53225605,0.133479029,0.220213185
34,61834.1425,Student,0.6570613,0.118064091,404122.1544,70314.25422,0,0.678019915,0.130661589,-1.032223382,0.579009221,0.34331985,0.056059271,0.698975818
73,43392.92752,Teacher,0.696818466,-0.062731345,364749.1311,53320.73179,0,0.668213254,0.194423319,0.137743894,0.635181545,0.515145007,0.096061409,0.156105352
36,60231.41205,Engineer,0.566869162,0.004522271,341641.161,16540.36603,,1.152038698,0.208604644,0.867353379,0.525084735,0.509362786,0.100405735,0.330401111
45,50915.85739,nan,0.538776327,0.00511979,541299.8912,-138201.7569,0,0.062051349,0.20228614,0.997877816,0.687053554,0.44163051,0.103909757,-0.037410648
75,36146.28134,Unemployed,0.491484947,-0.050178419,478593.2302,-48361.71396,1,0.891521218,0.266507861,0.091739876,0.630871839,0.397239686,0.061900668,-1.01419807
72,38926.80487,Doctor,0.517458947,-0.137246555,537940.5398,84178.07748,,-0.249139246,0.192543308,-0.672132658,0.566103195,0.44696681,0.18190278,-0.795512694
43,59193.0287,Engineer,0.894909443,0.03229745,569047.2686,-105122.003,,-0.80139127,0.10530032,0.275663198,0.51275619,0.466283945,0.133893709,-1.322796752
54,55525.24085,Unemployed,0.724467958,-0.006100397,526561.6993,-253176.9316,1,-0.947203011,0.377203251,0.566138309,0.46905777,0.486829515,0.103654188,1.498692317
43,51017.64073,Unemployed,0.464892563,0.050024047,565776.3176,-22710.60078,0,-1.441402187,0.165469573,0.261860659,0.641871456,0.510543391,0.074058491,-1.469240581
70,47259.68186,nan,0.467754204,-0.053360031,493046.7714,-14175.7554,,-0.441358792,0.248437255,1.234169859,0.461312053,0.558525083,0.058321577,0.952087771
79,52105.67978,Student,0.648186606,0.12208213,381300.6612,13556.34164,,0.311488377,0.124787666,-1.014161265,0.730847417,0.468744769,0.119894755,-1.459494896
40,58802.96249,nan,0.65472648,-0.087677378,605781.4181,72851.86435,,-0.208132096,0.212260609,-0.696976018,0.473715475,0.627964843,0.076311398,0.767439127
26,64758.5328,Student,0.654888384,0.171204028,441088.7867,63760.58122,0,0.1979661,0.16027271,1.095349194,0.582162508,0.496176149,0.106686596,0.972128132
29,65236.84199,Student,0.574504421,-0.174763651,406440.3701,25876.98052,,1.234879017,0.058868252,-1.473019831,0.511845873,0.592449082,0.005034441,1.151985566
70,53719.59901,Engineer,0.587454574,0.043477006,482208.2124,119553.1388,1,-0.517486548,0.1858595,-0.539385727,0.603268623,0.469551918,0.073510309,-1.041466445
18,48280.6831,Engineer,0.632787952,0.047543068,408718.9081,-151896.9781,0,2.340296498,0.197496732,-0.731540295,0.602650718,0.774370917,0.094545605,0.164278764
75,51462.48008,Doctor,0.608589301,-0.079555707,458256.9618,50458.18145,1,0.755242999,0.189055704,-1.564204901,0.6444803,0.546726418,0.148390611,-0.600643337
75,55221.20357,Student,0.378069963,0.042439394,534405.3922,62653.83633,1,-0.196925723,0.212155667,-0.187148805,0.447372101,0.66352986,0.053883797,-0.886612188
18,55180.66944,Unemployed,0.577020037,0.127951867,534834.1739,-123956.2286,,-0.219602094,0.186524596,0.74629386,0.523629734,0.430605801,0.025708338,0.043855098
64,63079.86637,Teacher,0.514859357,-0.221681884,410216.9934,-150287.0609,,-1.008129957,0.203457491,0.156327916,0.697054745,0.455284972,0.122236113,0.813892814
51,71157.55722,Doctor,0.617521142,0.050274481,451229.4627,-74594.21265,,-0.025716965,0.2085056,0.799603785,0.66585516,0.474786235,0.096797178,-0.595149778
49,47947.4537,Engineer,0.8985259,-0.249327082,607433.3005,-66154.14425,1,-2.161596133,0.198241096,1.191955968,0.350051747,0.747299993,0.013898821,0.329171022
79,71558.84909,nan,0.636748167,-0.09656648,549640.0118,75341.94635,0,1.255766175,0.191461208,-0.385631761,0.637722959,0.478725998,0.016392024,-0.907749951
71,61722.39247,Doctor,0.568647031,0.162916636,707506.5039,-61453.87837,,-2.8166108,0.155317324,2.646846023,0.496753502,0.417656591,0.067656205,-1.043243409
65,48991.7701,Doctor,0.69218015,-0.058178203,618012.8174,-85634.85183,,0.041750973,0.22972228,-0.345415424,0.540817712,0.630090645,0.095812631,-0.32440292
42,64985.64839,Doctor,0.648268789,-0.117387996,614429.3069,-61163.37367,1,-1.143989001,0.185850133,-0.212531026,0.577267241,0.505880435,0.169464256,-0.264473784
57,66856.48301,Doctor,0.642009449,-0.019793773,361213.145,111863.2334,0,-0.701178652,0.181808714,-0.707620537,0.755739016,0.478188054,0.045943033,0.667781561
62,45397.04556,Teacher,0.660685059,0.206790634,576386.0352,1304.337438,1,-0.572151933,0.225614716,0.545389481,0.495730259,0.438971769,0.126938856,-1.251524754
70,67322.15252,nan,0.805654356,-0.183168225,494689.3198,-17925.10254,,1.925626127,0.210597901,-0.290503419,0.459610665,0.548882856,0.00195746,2.158634916
18,60750.82821,nan,0.486911156,-0.105130991,444901.8196,-11000.54987,1,-1.103250705,0.165088984,-0.078892222,0.645031883,0.606265563,0.118048044,-1.792266206
33,73685.59128,nan,0.647363208,0.149743168,516801.5341,129206.0334,,0.914259545,0.262532932,-0.205213006,0.597198238,0.578808544,0.175329242,0.228066868
78,45759.61418,Student,0.507361887,0.185770234,594521.1535,-74917.17266,0,1.160401829,0.140538801,-0.227904547,0.720700324,0.452066622,0.107085236,-0.285075743
56,46465.73256,Unemployed,0.655551265,-0.010343122,550083.1591,131550.8291,1,-2.3384282,0.148426273,0.158286029,0.564716609,0.401229731,0.06659177,-0.648341184
22,29733.3787,nan,0.508131349,-0.12390527,412152.6199,21049.62989,,-0.615352767,0.233417698,-0.450223553,0.721081726,0.098087884,0.161626808,-0.175131756
39,55711.93921,Doctor,0.558263319,0.20958435,574245.8914,-16041.9382,,1.484459093,0.28755678,-0.403295582,0.60162686,0.405453129,0.117444092,0.672167582
46,53752.51256,Doctor,0.570491009,0.159444239,436241.2458,250090.0498,,-1.314773451,0.17112989,1.072851491,0.652911511,0.462786546,0.10767973,0.827514215
72,44370.06328,nan,0.697581672,0.067894699,521668.3119,-105563.949,,1.198276037,0.220641069,-0.293522464,0.762394349,0.494096017,0.049113353,-0.217563686
20,49181.49269,nan,0.691845444,-0.081240235,469664.9933,-35368.57596,1,-0.017866581,0.140381822,0.383552404,0.58327521,0.472918873,0.118188495,0.331788032
29,36887.7899,Doctor,0.475428262,-0.004902934,478113.3748,-123243.1239,,-0.06109733,0.153550734,-0.88949174,0.704466624,0.780087695,0.065764192,-1.330292356
43,61984.44953,Student,0.605493411,-0.016036008,576624.2975,95246.19705,1,0.069491613,0.25660991,-0.444690027,0.538640143,0.549136514,0.115572104,-0.184269473
33,45103.00525,Engineer,0.529042015,0.03308513,395980.628,168918.8934,,0.342571832,0.218288152,-1.232560562,0.622753895,0.376235727,0.102426957,0.394373845
68,80940.49016,Engineer,0.474149509,0.145100144,694519.5074,166992.2781,1,-0.955638185,0.258161488,1.854433433,0.455534083,0.56555674,0.154205827,-2.283010372
54,48243.98699,nan,0.578298295,0.087941704,317891.3931,122394.8753,1,-0.260419533,0.254315438,1.375459678,0.549568003,0.539147672,0.071199704,0.080915226
39,42403.81159,Teacher,0.569151721,-0.107737608,440233.2317,-19762.04678,,0.370598414,0.095522515,0.595458993,0.494196474,0.395008939,0.092532664,-0.168205291
74,45876.86881,nan,0.842671649,0.137649645,537021.189,-36524.09775,,0.176885839,0.140202283,2.15110272,0.72207526,0.528880555,0.139915662,1.269813934
46,35880.39023,nan,0.643295983,0.031313214,558431.4166,-167116.9772,,0.349225563,0.21372379,0.770286051,0.773879836,0.553015126,0.088198121,0.167116599
31,54822.71891,Engineer,0.46223825,0.06870658,489952.4279,203587.3535,,-0.718687044,0.115145501,-0.171975744,0.564529806,0.602450442,0.098923693,0.479828372
45,45801.003,Doctor,0.5435226,0.146654086,494260.9297,46897.80781,0,0.63229921,0.147284748,0.372519667,0.522696182,0.322432775,0.079663431,-0.271511183
22,61312.5279,nan,0.70213833,-0.111158025,541055.0085,-49195.69049,,0.126475675,0.27134837,1.360786355,0.46860555,0.564807801,0.091817708,0.632048477
64,47252.52505,Doctor,0.808844277,-0.003582558,476893.0523,132805.6889,,-1.580700052,0.172921706,-0.880316175,0.626454138,0.640990466,0.133547879,0.562288918
66,63844.42112,Doctor,0.441401669,-0.053145455,639318.1258,-97276.45168,,-0.531371517,0.235514929,-1.172817787,0.539771365,0.688768658,0.19179562,-1.306608027
47,57574.55749,Teacher,0.412007561,-0.156785943,583934.9114,40662.20342,1,-0.89550452,0.198591586,0.406079167,0.545128366,0.377393247,0.016074941,0.310976345
63,50285.96777,Doctor,0.787096518,0.034670998,587282.4351,-17262.91343,,-0.908378093,0.166003187,-0.586849734,0.762958862,0.485404773,0.036749054,1.18224039
79,65802.32587,Engineer,0.638961418,0.251155655,403384.3277,63867.71399,1,-0.47648013,0.116789536,-2.259901367,0.570360135,0.495093447,0.09292619,0.983791752
69,59522.93461,Student,0.513170727,-0.184007774,492061.1576,-6357.353919,1,0.613471937,0.211665105,-1.242933347,0.658664957,0.567551874,0.102482188,0.027372479
22,79462.12827,Student,0.653462909,-0.003228061,469953.4051,-145092.7891,1,-0.62679225,0.272730277,-0.311424349,0.605296109,0.48353709,0.089117405,0.32168937
29,45905.44755,Unemployed,0.336425226,0.064054294,399439.8624,7557.637267,1,0.225057885,0.167423626,0.048188755,0.464479459,0.428460643,0.072336071,0.914908204
33,50766.16105,nan,0.600337551,0.01230782,536016.4184,104886.4142,0,0.061162568,0.203429918,0.077969099,0.415511963,0.521717637,0.038382125,-1.138854967
43,65687.09011,Engineer,0.632782117,-0.011312805,446235.4242,-2921.640585,,-0.779052404,0.12401056,2.00519634,0.648752206,0.466249793,0.069461755,0.474383039
43,34564.62188,Doctor,0.692427014,-0.129921636,565540.383,77511.51216,1,-0.344815131,0.16639124,-0.207625257,0.770411052,0.556218953,0.140861831,-1.970911089
65,63169.43563,Student,0.498610405,0.023278674,392980.8437,-104552.9486,,0.864849223,0.217044083,0.27812549,0.631498754,0.419043261,0.104653339,0.862356164
38,54393.02758,Engineer,0.608568716,-0.075676398,671904.0613,-2626.079327,1,0.149806307,0.237185791,-1.625892027,0.662409018,0.397769034,0.133778095,-0.384756003
56,41117.89245,Student,0.507457537,-0.21899217,410366.7341,-62451.04551,0,0.548827861,0.227797437,-0.031135538,0.509529369,0.631544022,0.039829297,-0.086457421
53,36369.60341,Doctor,0.625538376,0.119459222,521930.2337,74698.08401,1,1.272496544,0.098422434,0.334198943,0.701489434,0.727252761,0.172207166,-0.555368257
50,43275.10527,Student,0.510465368,0.095838582,579185.931,3149.156226,,0.434937054,0.177153258,-1.375259481,0.700250445,0.682227123,0.071905767,-0.041047852
79,27151.80428,nan,0.559189916,0.005166098,442935.957,69007.36763,,-1.920688867,0.151635944,-0.93399196,0.530380153,0.492807441,0.123760081,0.255383365
47,45104.60556,nan,0.500418461,0.022907469,585246.8643,108771.0426,0,0.270597716,0.184548586,0.489168634,0.654540877,0.605512717,0.093745973,0.754313969
54,56225.56333,Unemployed,0.665113624,0.107431801,377081.6402,69161.85751,,-0.618111432,0.194440428,-0.546326264,0.423358215,0.431371722,0.072999283,1.299500767
40,45236.99359,Unemployed,0.685845112,0.022433966,645211.7699,27311.84343,,1.81030261,0.253317595,-0.102541772,0.672391197,0.550817929,0.121640927,0.048548545
75,63883.12701,Student,0.576537943,0.090401755,501414.9265,-99821.22585,1,0.399269408,0.214761852,0.540777519,0.542758241,0.441619723,0.13002549,-1.661590238
27,66599.47603,Engineer,0.603823799,-0.02974822,440358.8592,-278.6110667,,-0.597438297,0.270891599,2.036872172,0.477287086,0.625650412,0.234400715,1.305646368
71,62756.44483,nan,0.455140859,0.131198374,470081.8228,-53309.0402,1,0.566511929,0.165024484,-0.221785201,0.640263996,0.612346472,0.131963497,-1.471979277
22,52306.4091,Engineer,0.570032335,0.032078573,580891.9269,-34406.39567,0,0.090790903,0.129146172,1.769198079,0.422827003,0.707595411,0.131213458,-0.422256722
53,26753.20728,Engineer,0.594979538,0.019405194,441554.4708,-37453.41508,,-1.717957314,0.272762132,-1.958773661,0.634241358,0.477069491,0.157244081,-0.490356597
51,42963.02508,Student,0.862079309,-0.127006109,425064.2311,-97992.55748,1,0.863060781,0.221672762,0.148362859,0.486772087,0.65790337,0.126592701,0.011557923
69,48579.61473,Engineer,0.488803297,0.028695585,477846.3402,-195733.8589,,-0.405539914,0.162836412,-0.334089207,0.465372388,0.550646506,0.098064262,-1.263484605
48,41061.3235,nan,0.746417724,-0.083195492,382303.7887,-66814.30483,1,1.420618293,0.221891144,-0.532458984,0.605985296,0.507538847,0.116286252,-1.312048877
27,48604.94525,Doctor,0.699685877,-0.063828273,682054.3908,19337.94519,0,-0.124430784,0.241762978,0.658067576,0.582744874,0.533699384,0.142740352,-0.021520995
75,66100.67469,Unemployed,0.62806364,-0.081537563,443360.5409,-134817.7045,1,1.439293484,0.205959541,-0.214620665,0.745678945,0.669801316,0.169538159,-0.797790554
36,33542.2347,Doctor,0.775862048,-0.106623493,583161.6786,1568.223647,,0.42489815,0.163548179,-2.024953335,0.471519875,0.486806329,0.024465765,1.346093552
